,index,Unnamed: 0,name,nameLabel,education,educationLabel,countryLabel,isTrue,Questions,Statements,Group
653,4189,4326,Q110931,Jürgen Gehb,Q155354,University of Marburg,Germany,1,Did Jürgen Gehb attend University of Marburg?,Jürgen Gehb attended University of Marburg.,269
654,28214,28828,Q1110215,Dorin Chirtoacă,Q1132587,Spiru Haret University,Romania,0,Did Dorin Chirtoacă attend Spiru Haret University?,Dorin Chirtoacă attended Spiru Haret University.,270
655,28213,28827,Q1110215,Dorin Chirtoacă,Q608338,University of Bucharest,Romania,1,Did Dorin Chirtoacă attend University of Bucharest?,Dorin Chirtoacă attended University of Bucharest.,270
656,4201,4338,Q111067,Axel Berg,Q1922219,Merz Akademie,Germany,0,Did Axel Berg attend Merz Akademie?,Axel Berg attended Merz Akademie.,271
657,4202,4339,Q111067,Axel Berg,Q1356982,University of Applied Sciences Jena,Germany,0,Did Axel Berg attend University of Applied Sciences Jena?,Axel Berg attended University of Applied Sciences Jena.,271
658,4199,4336,Q111067,Axel Berg,Q679134,University of Paderborn,Germany,0,Did Axel Berg attend University of Paderborn?,Axel Berg attended University of Paderborn.,271
659,4197,4334,Q111067,Axel Berg,Q50662,Goethe University Frankfurt,Germany,1,Did Axel Berg attend Goethe University Frankfurt?,Axel Berg attended Goethe University Frankfurt.,271
660,4196,4333,Q111067,Axel Berg,Q153978,University of Tübingen,Germany,1,Did Axel Berg attend University of Tübingen?,Axel Berg attended University of Tübingen.,271
661,4195,4332,Q111067,Axel Berg,Q55044,Ludwig Maximilian University of Munich,Germany,1,Did Axel Berg attend Ludwig Maximilian University of Munich?,Axel Berg attended Ludwig Maximilian University of Munich.,271
662,87,87,Q11107,Sonia Sotomayor,Q168756,"University of California, Berkeley",United States of America,0,"Did Sonia Sotomayor attend University of California, Berkeley?","Sonia Sotomayor attended University of California, Berkeley.",272
663,86,86,Q11107,Sonia Sotomayor,Q21578,Princeton University,United States of America,1,Did Sonia Sotomayor attend Princeton University?,Sonia Sotomayor attended Princeton University.,272
664,4204,4341,Q111084,Bernd Busemann,Q2113846,Provadis School of International Management and Technology,Germany,0,Did Bernd Busemann attend Provadis School of International Management and Technology?,Bernd Busemann attended Provadis School of International Management and Technology.,273
665,4203,4340,Q111084,Bernd Busemann,Q54096,University of Cologne,Germany,1,Did Bernd Busemann attend University of Cologne?,Bernd Busemann attended University of Cologne.,273
666,4209,4347,Q111118,Lothar Hay,Q2646956,Alice Salomon University,Germany,0,Did Lothar Hay attend Alice Salomon University?,Lothar Hay attended Alice Salomon University.,274
667,4208,4346,Q111118,Lothar Hay,Q506436,Europa-Universität Flensburg,Germany,1,Did Lothar Hay attend Europa-Universität Flensburg?,Lothar Hay attended Europa-Universität Flensburg.,274
668,28223,28838,Q1111570,Giovanni Procacci,Q3788819,Higher Institute for Artistic Industries Faenza,Italy,0,Did Giovanni Procacci attend Higher Institute for Artistic Industries Faenza?,Giovanni Procacci attended Higher Institute for Artistic Industries Faenza.,275
669,28218,28833,Q1111570,Giovanni Procacci,Q1236136,University of Bari,Italy,1,Did Giovanni Procacci attend University of Bari?,Giovanni Procacci attended University of Bari.,275
670,4217,4355,Q111160,Reinhard Brandl,Q18164744,École intuit.lab,India,0,Did Reinhard Brandl attend École intuit.lab?,Reinhard Brandl attended École intuit.lab.,276
671,4218,4357,Q111160,Reinhard Brandl,Q3504837,Supinfocom,France,0,Did Reinhard Brandl attend Supinfocom?,Reinhard Brandl attended Supinfocom.,276
672,4219,4358,Q111160,Reinhard Brandl,Q468181,Hochschule für Musik Carl Maria von Weber,Germany,0,Did Reinhard Brandl attend Hochschule für Musik Carl Maria von Weber?,Reinhard Brandl attended Hochschule für Musik Carl Maria von Weber.,276
673,4216,4354,Q111160,Reinhard Brandl,Q157808,Technical University of Munich,Germany,1,Did Reinhard Brandl attend Technical University of Munich?,Reinhard Brandl attended Technical University of Munich.,276
674,4215,4353,Q111160,Reinhard Brandl,Q1665121,Grenoble Institute of Technology,France,1,Did Reinhard Brandl attend Grenoble Institute of Technology?,Reinhard Brandl attended Grenoble Institute of Technology.,276
675,4214,4352,Q111160,Reinhard Brandl,Q29426438,University of Karlsruhe,Germany,1,Did Reinhard Brandl attend University of Karlsruhe?,Reinhard Brandl attended University of Karlsruhe.,276
676,4224,4364,Q111255,Serkan Tören,Q149481,European University Viadrina,Germany,0,Did Serkan Tören attend European University Viadrina?,Serkan Tören attended European University Viadrina.,277
677,4220,4360,Q111255,Serkan Tören,Q156725,University of Hamburg,Germany,1,Did Serkan Tören attend University of Hamburg?,Serkan Tören attended University of Hamburg.,277
678,28278,28894,Q1112792,Anna Maria Muccioli,Q3604040,Accademia di belle arti europea dei media,Italy,0,Did Anna Maria Muccioli attend Accademia di belle arti europea dei media?,Anna Maria Muccioli attended Accademia di belle arti europea dei media.,278
679,28273,28889,Q1112792,Anna Maria Muccioli,Q2119752,University of Urbino,Italy,1,Did Anna Maria Muccioli attend University of Urbino?,Anna Maria Muccioli attended University of Urbino.,278
680,4228,4368,Q111435,Jan-Christoph Oetjen,Q466664,University of the Arts Bremen,Germany,0,Did Jan-Christoph Oetjen attend University of the Arts Bremen?,Jan-Christoph Oetjen attended University of the Arts Bremen.,279
681,4226,4366,Q111435,Jan-Christoph Oetjen,Q678982,Leibniz University Hannover,Germany,1,Did Jan-Christoph Oetjen attend Leibniz University Hannover?,Jan-Christoph Oetjen attended Leibniz University Hannover.,279
682,28508,29127,Q1117789,Nikola Poplašen,Q7422982,Sarajevo Graduate School of Business,Bosnia and Herzegovina,0,Did Nikola Poplašen attend Sarajevo Graduate School of Business?,Nikola Poplašen attended Sarajevo Graduate School of Business.,280
683,28506,29125,Q1117789,Nikola Poplašen,Q5364390,Faculty of Political Science in Sarajevo,Bosnia and Herzegovina,1,Did Nikola Poplašen attend Faculty of Political Science in Sarajevo?,Nikola Poplašen attended Faculty of Political Science in Sarajevo.,280
684,4433,4582,Q111839,Klaus Zeh,Q1622079,University of Applied Sciences Biberach,Germany,0,Did Klaus Zeh attend University of Applied Sciences Biberach?,Klaus Zeh attended University of Applied Sciences Biberach.,281
685,4431,4580,Q111839,Klaus Zeh,Q158158,TU Dresden,Germany,1,Did Klaus Zeh attend TU Dresden?,Klaus Zeh attended TU Dresden.,281
686,4438,4587,Q111840,Carwyn Jones,Q1045828,University of East Anglia,United Kingdom,0,Did Carwyn Jones attend University of East Anglia?,Carwyn Jones attended University of East Anglia.,282
687,4437,4586,Q111840,Carwyn Jones,Q319761,Aberystwyth University,United Kingdom,1,Did Carwyn Jones attend Aberystwyth University?,Carwyn Jones attended Aberystwyth University.,282
688,4448,4597,Q111841,Ludwig Spaenle,Q881849,Munich School of Philosophy,Germany,0,Did Ludwig Spaenle attend Munich School of Philosophy?,Ludwig Spaenle attended Munich School of Philosophy.,283
689,4443,4592,Q111841,Ludwig Spaenle,Q55044,Ludwig Maximilian University of Munich,Germany,1,Did Ludwig Spaenle attend Ludwig Maximilian University of Munich?,Ludwig Spaenle attended Ludwig Maximilian University of Munich.,283
690,28517,29136,Q1118577,Max Sandlin,Q4135549,Boston State College,United States of America,0,Did Max Sandlin attend Boston State College?,Max Sandlin attended Boston State College.,284
691,28512,29131,Q1118577,Max Sandlin,Q812573,Baylor University,United States of America,1,Did Max Sandlin attend Baylor University?,Max Sandlin attended Baylor University.,284
692,4450,4599,Q111899,Thomas Mirow,Q1743329,Kirchliche Hochschule Berlin,Germany,0,Did Thomas Mirow attend Kirchliche Hochschule Berlin?,Thomas Mirow attended Kirchliche Hochschule Berlin.,285
693,4449,4598,Q111899,Thomas Mirow,Q152171,University of Bonn,Germany,1,Did Thomas Mirow attend University of Bonn?,Thomas Mirow attended University of Bonn.,285
694,4460,4609,Q111970,Petra Bierwirth,Q2207707,SRH Hochschule Heidelberg,Germany,0,Did Petra Bierwirth attend SRH Hochschule Heidelberg?,Petra Bierwirth attended SRH Hochschule Heidelberg.,286
695,4455,4604,Q111970,Petra Bierwirth,Q154804,Leipzig University,Germany,1,Did Petra Bierwirth attend Leipzig University?,Petra Bierwirth attended Leipzig University.,286
696,28523,29142,Q1120020,Béla Kovács,Q118736,Independent University of Moscow,Soviet Union,0,Did Béla Kovács attend Independent University of Moscow?,Béla Kovács attended Independent University of Moscow.,287
697,28518,29137,Q1120020,Béla Kovács,Q322964,Moscow State Institute of International Relations,Russia,1,Did Béla Kovács attend Moscow State Institute of International Relations?,Béla Kovács attended Moscow State Institute of International Relations.,287
698,4466,4615,Q112109,Thomas Strobl,Q2496408,Universitätsmedizin Göttingen,Germany,0,Did Thomas Strobl attend Universitätsmedizin Göttingen?,Thomas Strobl attended Universitätsmedizin Göttingen.,288
699,4461,4610,Q112109,Thomas Strobl,Q151510,Heidelberg University,Germany,1,Did Thomas Strobl attend Heidelberg University?,Thomas Strobl attended Heidelberg University.,288
700,28573,29198,Q1122768,Alberto Balboni,Q3955024,Seminario Arcivescovile di Benevento,Italy,0,Did Alberto Balboni attend Seminario Arcivescovile di Benevento?,Alberto Balboni attended Seminario Arcivescovile di Benevento.,289
701,28572,29197,Q1122768,Alberto Balboni,Q955609,University of Ferrara,Italy,1,Did Alberto Balboni attend University of Ferrara?,Alberto Balboni attended University of Ferrara.,289
702,28581,29206,Q1123333,Kári á Rógvi,Q1888771,Manchester Metropolitan University,United Kingdom,0,Did Kári á Rógvi attend Manchester Metropolitan University?,Kári á Rógvi attended Manchester Metropolitan University.,290
703,28582,29207,Q1123333,Kári á Rógvi,Q601956,Aalborg University,Denmark,0,Did Kári á Rógvi attend Aalborg University?,Kári á Rógvi attended Aalborg University.,290
704,28578,29203,Q1123333,Kári á Rógvi,Q270532,University of Aberdeen,United Kingdom,1,Did Kári á Rógvi attend University of Aberdeen?,Kári á Rógvi attended University of Aberdeen.,290
705,28579,29204,Q1123333,Kári á Rógvi,Q186285,University of Copenhagen,Denmark,1,Did Kári á Rógvi attend University of Copenhagen?,Kári á Rógvi attended University of Copenhagen.,290
706,4470,4619,Q112380,Andrea Fraunschiel,Q875147,University of Music and Performing Arts Graz,Austria,0,Did Andrea Fraunschiel attend University of Music and Performing Arts Graz?,Andrea Fraunschiel attended University of Music and Performing Arts Graz.,291
707,4467,4616,Q112380,Andrea Fraunschiel,Q165980,University of Vienna,Austria,1,Did Andrea Fraunschiel attend University of Vienna?,Andrea Fraunschiel attended University of Vienna.,291
708,4475,4625,Q112646,Elvin Santos,Q6773136,Mars Hill University,United States of America,0,Did Elvin Santos attend Mars Hill University?,Elvin Santos attended Mars Hill University.,292
709,4472,4622,Q112646,Elvin Santos,Q2393647,Lamar University,United States of America,1,Did Elvin Santos attend Lamar University?,Elvin Santos attended Lamar University.,292
710,28935,29565,Q1131407,Manabu Horii,Q3077040,Onomichi City University,Japan,0,Did Manabu Horii attend Onomichi City University?,Manabu Horii attended Onomichi City University.,293
711,28930,29560,Q1131407,Manabu Horii,Q1062568,Senshu University,Japan,1,Did Manabu Horii attend Senshu University?,Manabu Horii attended Senshu University.,293
712,28937,29567,Q1132305,Massimo Carraro,Q3955046,Seminario maggiore di Padova,Italy,0,Did Massimo Carraro attend Seminario maggiore di Padova?,Massimo Carraro attended Seminario maggiore di Padova.,294
713,28936,29566,Q1132305,Massimo Carraro,Q193510,University of Padua,Italy,1,Did Massimo Carraro attend University of Padua?,Massimo Carraro attended University of Padua.,294
714,28943,29573,Q1132836,Yasukazu Hamada,Q119712742,Asahikawa City University Junior College,Japan,0,Did Yasukazu Hamada attend Asahikawa City University Junior College?,Yasukazu Hamada attended Asahikawa City University Junior College.,295
715,28942,29572,Q1132836,Yasukazu Hamada,Q1062568,Senshu University,Japan,1,Did Yasukazu Hamada attend Senshu University?,Yasukazu Hamada attended Senshu University.,295
716,28953,29584,Q1133347,Cornelia Hoffmann-Bethscheider,Q122865100,German International University,Germany,0,Did Cornelia Hoffmann-Bethscheider attend German International University?,Cornelia Hoffmann-Bethscheider attended German International University.,296
717,28952,29583,Q1133347,Cornelia Hoffmann-Bethscheider,Q678982,Leibniz University Hannover,Germany,0,Did Cornelia Hoffmann-Bethscheider attend Leibniz University Hannover?,Cornelia Hoffmann-Bethscheider attended Leibniz University Hannover.,296
718,28948,29578,Q1133347,Cornelia Hoffmann-Bethscheider,Q700758,Saarland University,Germany,1,Did Cornelia Hoffmann-Bethscheider attend Saarland University?,Cornelia Hoffmann-Bethscheider attended Saarland University.,296
719,28949,29579,Q1133347,Cornelia Hoffmann-Bethscheider,Q22963,German University of Administrative Sciences Speyer,Germany,1,Did Cornelia Hoffmann-Bethscheider attend German University of Administrative Sciences Speyer?,Cornelia Hoffmann-Bethscheider attended German University of Administrative Sciences Speyer.,296
720,28959,29590,Q1133360,Tsutomu Satō,Q11654159,Nagano University,Japan,0,Did Tsutomu Satō attend Nagano University?,Tsutomu Satō attended Nagano University.,297
721,28954,29585,Q1133360,Tsutomu Satō,Q1326230,Nihon University,Japan,1,Did Tsutomu Satō attend Nihon University?,Tsutomu Satō attended Nihon University.,297
722,28830,29459,Q1133765,Nilofar Bakhtiar,Q1567748,Union College,United States of America,0,Did Nilofar Bakhtiar attend Union College?,Nilofar Bakhtiar attended Union College.,298
723,28825,29454,Q1133765,Nilofar Bakhtiar,Q190080,Carnegie Mellon University,United States of America,1,Did Nilofar Bakhtiar attend Carnegie Mellon University?,Nilofar Bakhtiar attended Carnegie Mellon University.,298
724,27795,28403,Q1134096,Juan Carlos Varela,Q6761994,Marian University,United States of America,0,Did Juan Carlos Varela attend Marian University?,Juan Carlos Varela attended Marian University.,299
725,27792,28400,Q1134096,Juan Carlos Varela,Q864855,Georgia Tech,United States of America,1,Did Juan Carlos Varela attend Georgia Tech?,Juan Carlos Varela attended Georgia Tech.,299
726,27800,28408,Q1134738,Minoru Yanagida,Q4778676,Aomori University,Japan,0,Did Minoru Yanagida attend Aomori University?,Minoru Yanagida attended Aomori University.,300
727,27798,28406,Q1134738,Minoru Yanagida,Q7842,University of Tokyo,Japan,1,Did Minoru Yanagida attend University of Tokyo?,Minoru Yanagida attended University of Tokyo.,300
728,27806,28414,Q1135246,Corrado Passera,Q3468084,Mississippi University for Women,United States of America,0,Did Corrado Passera attend Mississippi University for Women?,Corrado Passera attended Mississippi University for Women.,301
729,27807,28415,Q1135246,Corrado Passera,Q1277967,Collegium Seraphicum - Rome,Italy,0,Did Corrado Passera attend Collegium Seraphicum - Rome?,Corrado Passera attended Collegium Seraphicum - Rome.,301
730,27804,28412,Q1135246,Corrado Passera,Q1329269,The Wharton School,United States of America,1,Did Corrado Passera attend The Wharton School?,Corrado Passera attended The Wharton School.,301
