,index,Unnamed: 0,name,nameLabel,education,educationLabel,countryLabel,isTrue,Questions,Statements,Group
417,893,920,Q57496,Federico Franco,Q2039033,Universidad Nacional de Asunción,Paraguay,1,Did Federico Franco attend Universidad Nacional de Asunción?,Federico Franco attended Universidad Nacional de Asunción.,143
418,900,927,Q57509,Atifete Jahjaga,Q4649771,AAB University,Kosovo,0,Did Atifete Jahjaga attend AAB University?,Atifete Jahjaga attended AAB University.,144
419,899,926,Q57509,Atifete Jahjaga,Q1630703,University of Pristina (1969–1999),Kosovo,1,Did Atifete Jahjaga attend University of Pristina (1969–1999)?,Atifete Jahjaga attended University of Pristina (1969–1999).,144
420,907,934,Q57515,Mohammed Waheed Hassan,Q1786078,Loyola Marymount University,United States of America,0,Did Mohammed Waheed Hassan attend Loyola Marymount University?,Mohammed Waheed Hassan attended Loyola Marymount University.,145
421,908,935,Q57515,Mohammed Waheed Hassan,Q49167,Wesleyan University,United States of America,0,Did Mohammed Waheed Hassan attend Wesleyan University?,Mohammed Waheed Hassan attended Wesleyan University.,145
422,905,932,Q57515,Mohammed Waheed Hassan,Q469482,American University of Beirut,Lebanon,1,Did Mohammed Waheed Hassan attend American University of Beirut?,Mohammed Waheed Hassan attended American University of Beirut.,145
423,906,933,Q57515,Mohammed Waheed Hassan,Q41506,Stanford University,United States of America,1,Did Mohammed Waheed Hassan attend Stanford University?,Mohammed Waheed Hassan attended Stanford University.,145
424,913,940,Q57521,Ali Bongo Ondimba,Q538990,Georgia Tech Lorraine,France,0,Did Ali Bongo Ondimba attend Georgia Tech Lorraine?,Ali Bongo Ondimba attended Georgia Tech Lorraine.,146
425,912,939,Q57521,Ali Bongo Ondimba,Q999763,University of Paris 1 Pantheon-Sorbonne,France,1,Did Ali Bongo Ondimba attend University of Paris 1 Pantheon-Sorbonne?,Ali Bongo Ondimba attended University of Paris 1 Pantheon-Sorbonne.,146
426,920,948,Q57526,Bujar Nishani,Q4807187,Askew School of Public Administration and Policy,United States of America,0,Did Bujar Nishani attend Askew School of Public Administration and Policy?,Bujar Nishani attended Askew School of Public Administration and Policy.,147
427,921,949,Q57526,Bujar Nishani,Q6780704,Mary Sharp College,United States of America,0,Did Bujar Nishani attend Mary Sharp College?,Bujar Nishani attended Mary Sharp College.,147
428,922,950,Q57526,Bujar Nishani,Q7825562,Torchbearers International,United States of America,0,Did Bujar Nishani attend Torchbearers International?,Bujar Nishani attended Torchbearers International.,147
429,917,945,Q57526,Bujar Nishani,Q428520,University of Tirana,Albania,1,Did Bujar Nishani attend University of Tirana?,Bujar Nishani attended University of Tirana.,147
430,918,946,Q57526,Bujar Nishani,Q2812024,Skanderbeg Military University,Albania,1,Did Bujar Nishani attend Skanderbeg Military University?,Bujar Nishani attended Skanderbeg Military University.,147
431,919,947,Q57526,Bujar Nishani,Q1515048,Naval Postgraduate School,United States of America,1,Did Bujar Nishani attend Naval Postgraduate School?,Bujar Nishani attended Naval Postgraduate School.,147
432,926,954,Q57530,Gurbanguly Berdimuhamedow,Q4466149,International Oil and Gas University,Turkmenistan,0,Did Gurbanguly Berdimuhamedow attend International Oil and Gas University?,Gurbanguly Berdimuhamedow attended International Oil and Gas University.,148
433,925,953,Q57530,Gurbanguly Berdimuhamedow,Q4146865,Turkmenistan State Medical University,Turkmenistan,1,Did Gurbanguly Berdimuhamedow attend Turkmenistan State Medical University?,Gurbanguly Berdimuhamedow attended Turkmenistan State Medical University.,148
434,932,960,Q57542,Filip Vujanović,Q118783,Megatrend University,Serbia,0,Did Filip Vujanović attend Megatrend University?,Filip Vujanović attended Megatrend University.,149
435,931,959,Q57542,Filip Vujanović,Q240631,University of Belgrade,Serbia,1,Did Filip Vujanović attend University of Belgrade?,Filip Vujanović attended University of Belgrade.,149
436,938,966,Q57549,Vasif Talibov,Q4818282,Qafqaz University,Azerbaijan,0,Did Vasif Talibov attend Qafqaz University?,Vasif Talibov attended Qafqaz University.,150
437,937,965,Q57549,Vasif Talibov,Q1633799,Baku State University,Azerbaijan,1,Did Vasif Talibov attend Baku State University?,Vasif Talibov attended Baku State University.,150
438,944,972,Q57596,Shawn Bradley,Q21980971,American Public University,United States of America,0,Did Shawn Bradley attend American Public University?,Shawn Bradley attended American Public University.,151
439,943,971,Q57596,Shawn Bradley,Q332498,Brigham Young University,United States of America,1,Did Shawn Bradley attend Brigham Young University?,Shawn Bradley attended Brigham Young University.,151
440,950,978,Q57620,Lawrence Gonzi,Q107546550,Sacred Heart Major Seminary,Malta,0,Did Lawrence Gonzi attend Sacred Heart Major Seminary?,Lawrence Gonzi attended Sacred Heart Major Seminary.,152
441,949,977,Q57620,Lawrence Gonzi,Q426045,University of Malta,Malta,1,Did Lawrence Gonzi attend University of Malta?,Lawrence Gonzi attended University of Malta.,152
442,953,981,Q57627,Janez Janša,Q19937506,University and Research Centre Novo Mesto,Slovenia,0,Did Janez Janša attend University and Research Centre Novo Mesto?,Janez Janša attended University and Research Centre Novo Mesto.,153
443,952,980,Q57627,Janez Janša,Q1377,University of Ljubljana,Slovenia,1,Did Janez Janša attend University of Ljubljana?,Janez Janša attended University of Ljubljana.,153
444,961,989,Q57630,Valdis Dombrovskis,Q5123725,Irell & Manella Graduate School of Biological Sciences,United States of America,0,Did Valdis Dombrovskis attend Irell & Manella Graduate School of Biological Sciences?,Valdis Dombrovskis attended Irell & Manella Graduate School of Biological Sciences.,154
445,962,990,Q57630,Valdis Dombrovskis,Q4775041,Antioch University New England,United States of America,0,Did Valdis Dombrovskis attend Antioch University New England?,Valdis Dombrovskis attended Antioch University New England.,154
446,963,991,Q57630,Valdis Dombrovskis,Q5321963,E. J. Ourso College of Business,United States of America,0,Did Valdis Dombrovskis attend E. J. Ourso College of Business?,Valdis Dombrovskis attended E. J. Ourso College of Business.,154
447,958,986,Q57630,Valdis Dombrovskis,Q503415,University of Maryland,United States of America,1,Did Valdis Dombrovskis attend University of Maryland?,Valdis Dombrovskis attended University of Maryland.,154
448,959,987,Q57630,Valdis Dombrovskis,Q498407,University of Latvia,Latvia,1,Did Valdis Dombrovskis attend University of Latvia?,Valdis Dombrovskis attended University of Latvia.,154
449,960,988,Q57630,Valdis Dombrovskis,Q161982,Johannes Gutenberg University Mainz,Germany,1,Did Valdis Dombrovskis attend Johannes Gutenberg University Mainz?,Valdis Dombrovskis attended Johannes Gutenberg University Mainz.,154
450,967,995,Q57638,Jyrki Katainen,Q28695,University of Helsinki,Finland,0,Did Jyrki Katainen attend University of Helsinki?,Jyrki Katainen attended University of Helsinki.,155
451,966,994,Q57638,Jyrki Katainen,Q1544881,University of Tampere,Finland,1,Did Jyrki Katainen attend University of Tampere?,Jyrki Katainen attended University of Tampere.,155
452,973,1001,Q57640,Andrus Ansip,Q17182115,UBC Department of Asian Studies,Canada,0,Did Andrus Ansip attend UBC Department of Asian Studies?,Andrus Ansip attended UBC Department of Asian Studies.,156
453,972,1000,Q57640,Andrus Ansip,Q849751,York University,Canada,1,Did Andrus Ansip attend York University?,Andrus Ansip attended York University.,156
454,978,1007,Q57643,Lee Hsien Loong,Q118256269,Shetland UHI,United Kingdom,0,Did Lee Hsien Loong attend Shetland UHI?,Lee Hsien Loong attended Shetland UHI.,157
455,977,1006,Q57643,Lee Hsien Loong,Q35794,University of Cambridge,United Kingdom,1,Did Lee Hsien Loong attend University of Cambridge?,Lee Hsien Loong attended University of Cambridge.,157
456,984,1013,Q57647,Yoshihiko Noda,Q55526145,Ichinomiya Kenshin College,Japan,0,Did Yoshihiko Noda attend Ichinomiya Kenshin College?,Yoshihiko Noda attended Ichinomiya Kenshin College.,158
457,983,1012,Q57647,Yoshihiko Noda,Q274486,Waseda University,Japan,1,Did Yoshihiko Noda attend Waseda University?,Yoshihiko Noda attended Waseda University.,158
458,990,1019,Q57649,José Maria Neves,Q9726533,University Center Candido Rondon,Brazil,0,Did José Maria Neves attend University Center Candido Rondon?,José Maria Neves attended University Center Candido Rondon.,159
459,989,1018,Q57649,José Maria Neves,Q5508996,Fundação Getúlio Vargas,Brazil,1,Did José Maria Neves attend Fundação Getúlio Vargas?,José Maria Neves attended Fundação Getúlio Vargas.,159
460,997,1026,Q57652,Helle Thorning-Schmidt,Q3064330,École polytechnique de Bruxelles,Belgium,0,Did Helle Thorning-Schmidt attend École polytechnique de Bruxelles?,Helle Thorning-Schmidt attended École polytechnique de Bruxelles.,160
461,998,1027,Q57652,Helle Thorning-Schmidt,Q378134,Université catholique de Louvain,Belgium,0,Did Helle Thorning-Schmidt attend Université catholique de Louvain?,Helle Thorning-Schmidt attended Université catholique de Louvain.,160
462,995,1024,Q57652,Helle Thorning-Schmidt,Q1109135,College of Europe,Belgium,1,Did Helle Thorning-Schmidt attend College of Europe?,Helle Thorning-Schmidt attended College of Europe.,160
463,996,1025,Q57652,Helle Thorning-Schmidt,Q186285,University of Copenhagen,Denmark,1,Did Helle Thorning-Schmidt attend University of Copenhagen?,Helle Thorning-Schmidt attended University of Copenhagen.,160
464,1003,1032,Q57661,Jean-Claude Juncker,Q1477551,Université Catholique de Lille,France,0,Did Jean-Claude Juncker attend Université Catholique de Lille?,Jean-Claude Juncker attended Université Catholique de Lille.,161
465,1002,1031,Q57661,Jean-Claude Juncker,Q157575,University of Strasbourg,France,1,Did Jean-Claude Juncker attend University of Strasbourg?,Jean-Claude Juncker attended University of Strasbourg.,161
466,1007,1039,Q57663,Andrius Kubilius,Q1501626,General Jonas Žemaitis Military Academy of Lithuania,Lithuania,0,Did Andrius Kubilius attend General Jonas Žemaitis Military Academy of Lithuania?,Andrius Kubilius attended General Jonas Žemaitis Military Academy of Lithuania.,162
467,1006,1037,Q57663,Andrius Kubilius,Q658192,Vilnius University,Lithuania,1,Did Andrius Kubilius attend Vilnius University?,Andrius Kubilius attended Vilnius University.,162
468,1012,1044,Q57665,Jens Stoltenberg,Q47249304,Oslo Metropolitan University,Norway,0,Did Jens Stoltenberg attend Oslo Metropolitan University?,Jens Stoltenberg attended Oslo Metropolitan University.,163
469,1011,1043,Q57665,Jens Stoltenberg,Q486156,University of Oslo,Norway,1,Did Jens Stoltenberg attend University of Oslo?,Jens Stoltenberg attended University of Oslo.,163
470,1018,1051,Q57670,Yingluck Shinawatra,Q816377,Bemidji State University,United States of America,0,Did Yingluck Shinawatra attend Bemidji State University?,Yingluck Shinawatra attended Bemidji State University.,164
471,1019,1052,Q57670,Yingluck Shinawatra,Q16980474,Rutgers Biomedical and Health Sciences,United States of America,0,Did Yingluck Shinawatra attend Rutgers Biomedical and Health Sciences?,Yingluck Shinawatra attended Rutgers Biomedical and Health Sciences.,164
472,1016,1049,Q57670,Yingluck Shinawatra,Q1071609,Chiang Mai University,Thailand,1,Did Yingluck Shinawatra attend Chiang Mai University?,Yingluck Shinawatra attended Chiang Mai University.,164
473,1017,1050,Q57670,Yingluck Shinawatra,Q1187623,Kentucky State University,United States of America,1,Did Yingluck Shinawatra attend Kentucky State University?,Yingluck Shinawatra attended Kentucky State University.,164
474,1024,1057,Q23626,Albert Ho,Q1622235,Zhejiang University of Science and Technology,People's Republic of China,0,Did Albert Ho attend Zhejiang University of Science and Technology?,Albert Ho attended Zhejiang University of Science and Technology.,165
475,1023,1056,Q23626,Albert Ho,Q15568,University of Hong Kong,People's Republic of China,1,Did Albert Ho attend University of Hong Kong?,Albert Ho attended University of Hong Kong.,165
476,1030,1063,Q23641,Lee Cheuk-yan,Q7488566,Shangqiu Normal University,People's Republic of China,0,Did Lee Cheuk-yan attend Shangqiu Normal University?,Lee Cheuk-yan attended Shangqiu Normal University.,166
477,1029,1062,Q23641,Lee Cheuk-yan,Q15568,University of Hong Kong,People's Republic of China,1,Did Lee Cheuk-yan attend University of Hong Kong?,Lee Cheuk-yan attended University of Hong Kong.,166
478,1037,1070,Q23944,Mark Amodei,Q5698693,Heidelberg University,United States of America,0,Did Mark Amodei attend Heidelberg University?,Mark Amodei attended Heidelberg University.,167
479,1038,1071,Q23944,Mark Amodei,Q4961841,Brescia University,United States of America,0,Did Mark Amodei attend Brescia University?,Mark Amodei attended Brescia University.,167
480,1035,1068,Q23944,Mark Amodei,Q630226,University of the Pacific,United States of America,1,Did Mark Amodei attend University of the Pacific?,Mark Amodei attended University of the Pacific.,167
481,1036,1069,Q23944,Mark Amodei,Q1185955,"University of Nevada, Reno",United States of America,1,"Did Mark Amodei attend University of Nevada, Reno?","Mark Amodei attended University of Nevada, Reno.",167
482,1043,1076,Q24043,Alan Nunnelee,Q6842463,Midland University,United States of America,0,Did Alan Nunnelee attend Midland University?,Alan Nunnelee attended Midland University.,168
483,1042,1075,Q24043,Alan Nunnelee,Q1939211,Mississippi State University,United States of America,1,Did Alan Nunnelee attend Mississippi State University?,Alan Nunnelee attended Mississippi State University.,168
484,1049,1082,Q24053,Maggie Hassan,Q6149540,State University of New York at Geneseo,United States of America,0,Did Maggie Hassan attend State University of New York at Geneseo?,Maggie Hassan attended State University of New York at Geneseo.,169
485,1048,1081,Q24053,Maggie Hassan,Q49114,Brown University,United States of America,1,Did Maggie Hassan attend Brown University?,Maggie Hassan attended Brown University.,169
486,1055,1088,Q24230,Steven Palazzo,Q6072051,Irma Lerma Rangel College of Pharmacy,United States of America,0,Did Steven Palazzo attend Irma Lerma Rangel College of Pharmacy?,Steven Palazzo attended Irma Lerma Rangel College of Pharmacy.,170
